file_name,text,label
20240912_123819.jpg,"[{'text': '행', 'font_size': 56.0, 'center': [399.5, 43.0], 'conf': 1.0}, {'text': '문화유산', 'font_size': 40.01, 'center': [266.8, 53.0], 'conf': 1.0}, {'text': '보은화인', 'font_size': 39.0, 'center': [139.5, 51.5], 'conf': 0.98}, {'text': '2024', 'font_size': 20.0, 'center': [63.0, 45.0], 'conf': 1.0}, {'text': '피라염도께마와함카사는', 'font_size': 16.0, 'center': [89.5, 27.0], 'conf': 0.64}, {'text': '세1', 'font_size': 14.0, 'center': [341.5, 84.0], 'conf': 0.71}, {'text': '5내', 'font_size': 13.0, 'center': [369.0, 84.5], 'conf': 0.74}]",Public interest
20240907_003615.jpg,"[{'text': '하라!', 'font_size': 66.48, 'center': [782.0, 116.5], 'conf': 0.96}, {'text': '신공항', 'font_size': 64.88, 'center': [353.0, 164.8], 'conf': 1.0}, {'text': '백지화', 'font_size': 61.35, 'center': [575.2, 140.0], 'conf': 1.0}, {'text': '가덕도', 'font_size': 60.75, 'center': [139.8, 186.8], 'conf': 0.95}, {'text': '위험성', 'font_size': 40.75, 'center': [640.8, 77.2], 'conf': 1.0}, {'text': '인정하고', 'font_size': 38.89, 'center': [782.8, 57.8], 'conf': 0.99}, {'text': '유철!', 'font_size': 37.77, 'center': [372.2, 107.8], 'conf': 0.85}, {'text': '부지조성공사', 'font_size': 36.17, 'center': [142.8, 131.5], 'conf': 1.0}, {'text': '무모함과', 'font_size': 35.79, 'center': [503.2, 93.2], 'conf': 1.0}, {'text': '면속', 'font_size': 35.23, 'center': [289.5, 116.5], 'conf': 0.88}, {'text': '한강영항행기대도가선전국한', 'font_size': 17.61, 'center': [811.5, 160.2], 'conf': 0.69}, {'text': '나동경드입크', 'font_size': 17.61, 'center': [611.5, 183.2], 'conf': 0.65}, {'text': '나동강경구지키기전국시면형동', 'font_size': 17.57, 'center': [482.8, 196.8], 'conf': 0.7}, {'text': '0주편:기학도신중당면시연경동', 'font_size': 17.12, 'center': [316.5, 214.5], 'conf': 0.54}, {'text': '부산양간회의', 'font_size': 15.63, 'center': [688.0, 174.8], 'conf': 0.63}, {'text': '1건스9', 'font_size': 14.04, 'center': [95.5, 235.5], 'conf': 0.76}]",Politics
20240906_075604.jpg,"[{'text': '수감생', 'font_size': 62.86, 'center': [612.5, 105.2], 'conf': 0.87}, {'text': '제작과정', 'font_size': 61.55, 'center': [487.2, 114.8], 'conf': 0.84}, {'text': '평생학습', 'font_size': 56.18, 'center': [175.8, 123.0], 'conf': 0.97}, {'text': '영싱콘텐츠', 'font_size': 55.52, 'center': [334.2, 123.8], 'conf': 0.74}, {'text': '포집', 'font_size': 50.25, 'center': [686.5, 94.0], 'conf': 0.89}, {'text': '2224년', 'font_size': 27.57, 'center': [154.0, 72.8], 'conf': 0.88}, {'text': '신려탑수', 'font_size': 25.0, 'center': [240.5, 177.5], 'conf': 0.63}, {'text': '영안', 'font_size': 24.02, 'center': [228.5, 77.5], 'conf': 0.53}, {'text': '국시즈-오9', 'font_size': 22.0, 'center': [357.5, 175.5], 'conf': 0.51}, {'text': '차', 'font_size': 20.1, 'center': [605.0, 154.5], 'conf': 0.83}]",Public interest
20240906_231642_001.jpg,"[{'text': '재버긴바', 'font_size': 81.74, 'center': [889.5, 235.8], 'conf': 0.58}, {'text': '784-3082', 'font_size': 76.3, 'center': [1363.0, 158.0], 'conf': 1.0}, {'text': 'T', 'font_size': 67.0, 'center': [1117.0, 206.5], 'conf': 1.0}, {'text': '역사함', 'font_size': 24.08, 'center': [723.5, 355.0], 'conf': 0.79}, {'text': '티사', 'font_size': 19.1, 'center': [595.0, 372.0], 'conf': 0.55}]",Commercial purposes
20240911_094333.jpg,"[{'text': '이성학', 'font_size': 54.01, 'center': [702.0, 60.5], 'conf': 1.0}, {'text': '표창', 'font_size': 52.0, 'center': [801.0, 121.0], 'conf': 1.0}, {'text': '농림축산식품부정', 'font_size': 49.03, 'center': [467.2, 109.5], 'conf': 1.0}, {'text': '장관', 'font_size': 44.01, 'center': [683.0, 114.5], 'conf': 1.0}, {'text': '이사', 'font_size': 38.01, 'center': [568.5, 55.5], 'conf': 1.0}, {'text': '만인산농협', 'font_size': 36.01, 'center': [414.5, 50.5], 'conf': 0.91}, {'text': 'NH', 'font_size': 26.0, 'center': [50.5, 23.0], 'conf': 0.99}, {'text': '만인산농업협동조합', 'font_size': 24.51, 'center': [562.8, 153.8], 'conf': 0.99}, {'text': '8', 'font_size': 22.0, 'center': [427.5, 151.0], 'conf': 1.0}, {'text': '농협', 'font_size': 21.0, 'center': [986.0, 166.5], 'conf': 0.99}, {'text': '8', 'font_size': 20.0, 'center': [954.0, 167.0], 'conf': 0.98}, {'text': '하', 'font_size': 17.0, 'center': [96.0, 23.5], 'conf': 0.53}]",Other
20240910_094254.jpg,"[{'text': '정명국', 'font_size': 41.11, 'center': [591.0, 83.0], 'conf': 1.0}, {'text': '광성한', 'font_size': 39.61, 'center': [144.5, 126.2], 'conf': 0.86}, {'text': '한가위', 'font_size': 39.12, 'center': [252.0, 117.5], 'conf': 0.93}, {'text': '가득지6', 'font_size': 35.51, 'center': [186.0, 83.5], 'conf': 0.72}, {'text': '보내세요', 'font_size': 31.6, 'center': [371.2, 103.8], 'conf': 1.0}, {'text': '행복', 'font_size': 28.61, 'center': [114.8, 92.2], 'conf': 0.98}, {'text': '대진시외컴', 'font_size': 16.58, 'center': [605.2, 53.8], 'conf': 0.77}, {'text': '그', 'font_size': 10.0, 'center': [593.5, 28.0], 'conf': 0.92}]",Politics
20240906_231708.jpg,"[{'text': '재벌김법', 'font_size': 133.41, 'center': [497.8, 155.5], 'conf': 0.75}, {'text': '784-3082', 'font_size': 86.28, 'center': [1148.5, 208.0], 'conf': 0.97}, {'text': '사', 'font_size': 25.0, 'center': [260.5, 257.5], 'conf': 1.0}, {'text': '함', 'font_size': 24.0, 'center': [304.0, 260.0], 'conf': 0.99}, {'text': '적', 'font_size': 23.0, 'center': [217.0, 252.5], 'conf': 1.0}]",Commercial purposes
20240906_063518.jpg,"[{'text': '민주당', 'font_size': 34.0, 'center': [402.5, 33.0], 'conf': 0.97}, {'text': '지켰습니다!', 'font_size': 30.0, 'center': [288.0, 59.0], 'conf': 1.0}, {'text': '약속을', 'font_size': 25.0, 'center': [183.5, 57.5], 'conf': 0.92}, {'text': '민주당이', 'font_size': 24.0, 'center': [196.5, 31.0], 'conf': 0.99}, {'text': '국민과의', 'font_size': 24.0, 'center': [295.0, 31.0], 'conf': 1.0}, {'text': '민생법안', 'font_size': 21.52, 'center': [82.5, 37.2], 'conf': 1.0}, {'text': '국회통과!', 'font_size': 20.52, 'center': [49.5, 57.8], 'conf': 0.99}, {'text': '28개', 'font_size': 19.0, 'center': [32.5, 36.5], 'conf': 1.0}, {'text': '합산시물지역위협회', 'font_size': 14.0, 'center': [400.5, 56.0], 'conf': 0.74}, {'text': '간호업전세피레자지된법를', 'font_size': 10.0, 'center': [65.0, 20.5], 'conf': 0.71}]",Politics
20240911_135829_001.jpg,"[{'text': '반값세일', 'font_size': 46.0, 'center': [355.5, 57.0], 'conf': 1.0}, {'text': '배낭예초기', 'font_size': 39.01, 'center': [79.0, 52.5], 'conf': 1.0}, {'text': '한점', 'font_size': 36.0, 'center': [249.5, 56.0], 'conf': 0.72}, {'text': '3대', 'font_size': 32.0, 'center': [184.5, 55.0], 'conf': 0.92}, {'text': '문의본사가국농기계주', 'font_size': 23.01, 'center': [71.2, 85.5], 'conf': 0.97}, {'text': '기간물', 'font_size': 21.0, 'center': [272.5, 21.5], 'conf': 0.76}, {'text': '15만원', 'font_size': 20.52, 'center': [100.5, 20.2], 'conf': 0.97}, {'text': '~소진시까지', 'font_size': 19.53, 'center': [390.5, 18.8], 'conf': 0.91}, {'text': '금성공단로19-1:', 'font_size': 19.01, 'center': [370.2, 93.0], 'conf': 0.87}, {'text': 'Z0부터', 'font_size': 18.0, 'center': [323.0, 21.0], 'conf': 0.87}, {'text': '금성면', 'font_size': 18.0, 'center': [278.5, 91.0], 'conf': 0.95}, {'text': '빔문수렴조건[/AT', 'font_size': 17.0, 'center': [175.0, 21.5], 'conf': 0.89}, {'text': '별도', 'font_size': 17.0, 'center': [228.5, 21.5], 'conf': 0.91}, {'text': '041751:4므1', 'font_size': 16.02, 'center': [190.8, 87.0], 'conf': 0.74}, {'text': '4점크므말문', 'font_size': 16.0, 'center': [37.0, 20.0], 'conf': 0.58}]",Commercial purposes
20240909_100535.jpg,"[{'text': '유등교', 'font_size': 53.04, 'center': [201.5, 45.0], 'conf': 1.0}, {'text': '말까지', 'font_size': 51.16, 'center': [260.5, 99.5], 'conf': 0.99}, {'text': '24년', 'font_size': 50.0, 'center': [137.0, 96.0], 'conf': 1.0}, {'text': '12월', 'font_size': 50.0, 'center': [196.5, 98.0], 'conf': 0.88}, {'text': '조속히', 'font_size': 45.04, 'center': [332.5, 101.0], 'conf': 1.0}, {'text': '임시가설교량을', 'font_size': 44.51, 'center': [375.0, 51.8], 'conf': 0.96}, {'text': '심치', 'font_size': 40.0, 'center': [398.0, 103.0], 'conf': 0.69}, {'text': '하겠습니다', 'font_size': 38.0, 'center': [466.5, 105.0], 'conf': 1.0}]",Public interest
87,"[{""text"": ""천원의아침밥"", ""font_size"": 262.35, ""center"": [653.8, 162.0], ""conf"": 0.99}, {""text"": ""여러분의"", ""font_size"": 58.22, ""center"": [145.5, 153.0], ""conf"": 0.97}, {""text"": ""재학생"", ""font_size"": 56.44, ""center"": [61.5, 146.5], ""conf"": 0.98}, {""text"": ""응원합니다"", ""font_size"": 55.19, ""center"": [234.8, 220.5], ""conf"": 0.99}, {""text"": ""건강과"", ""font_size"": 53.73, ""center"": [60.5, 203.2], ""conf"": 0.88}, {""text"": ""세종대학교는"", ""font_size"": 53.15, ""center"": [97.5, 89.5], ""conf"": 0.96}, {""text"": ""미래를"", ""font_size"": 49.21, ""center"": [129.8, 211.5], ""conf"": 0.84}, {""text"": ""6009"", ""font_size"": 41.08, ""center"": [312.8, 279.5], ""conf"": 0.88}, {""text"": ""0049"", ""font_size"": 40.16, ""center"": [618.2, 308.0], ""conf"": 0.87}, {""text"": ""파관6층"", ""font_size"": 37.12, ""center"": [1015.0, 341.5], ""conf"": 0.56}, {""text"": ""주차금지"", ""font_size"": 37.05, ""center"": [71.0, 395.5], ""conf"": 0.97}, {""text"": ""800-930AM"", ""font_size"": 35.63, ""center"": [749.5, 320.8], ""conf"": 0.97}, {""text"": ""절단상"", ""font_size"": 34.13, ""center"": [944.0, 336.0], ""conf"": 0.6}, {""text"": ""세중대약"", ""font_size"": 33.0, ""center"": [1399.5, 63.5], ""conf"": 0.59}, {""text"": ""25엄금"", ""font_size"": 30.15, ""center"": [530.5, 286.5], ""conf"": 0.89}, {""text"": ""채3원"", ""font_size"": 30.07, ""center"": [379.5, 272.0], ""conf"": 0.81}, {""text"": ""20일금"", ""font_size"": 26.8, ""center"": [533.5, 315.2], ""conf"": 0.72}, {""text"": ""126원미~6원"", ""font_size"": 26.67, ""center"": [453.5, 307.8], ""conf"": 0.83}, {""text"": ""131일대-"", ""font_size"": 26.58, ""center"": [441.5, 278.8], ""conf"": 0.67}, {""text"": ""4용"", ""font_size"": 20.0, ""center"": [488.5, 284.0], ""conf"": 0.61}, {""text"": ""5원"", ""font_size"": 19.0, ""center"": [397.0, 302.5], ""conf"": 0.67}]",Other
20240910_094821.jpg,"[{'text': '인도위불법', 'font_size': 33.01, 'center': [103.2, 44.5], 'conf': 1.0}, {'text': '금지[주민신고', 'font_size': 31.64, 'center': [292.5, 33.8], 'conf': 0.99}, {'text': '대상지역', 'font_size': 31.2, 'center': [391.2, 25.5], 'conf': 0.97}, {'text': '주정차', 'font_size': 31.02, 'center': [196.0, 40.0], 'conf': 1.0}, {'text': '인도위주정차는', 'font_size': 18.07, 'center': [111.2, 74.5], 'conf': 1.0}, {'text': '주민신고제안전신문고에', 'font_size': 17.53, 'center': [225.5, 66.2], 'conf': 1.0}, {'text': '대전광역시', 'font_size': 16.57, 'center': [234.8, 85.2], 'conf': 1.0}, {'text': '과태료가', 'font_size': 16.12, 'center': [336.5, 57.5], 'conf': 0.99}, {'text': '부과됩니다', 'font_size': 15.63, 'center': [383.5, 53.2], 'conf': 0.99}, {'text': '바로', 'font_size': 15.3, 'center': [452.0, 32.0], 'conf': 0.7}, {'text': '의해', 'font_size': 14.0, 'center': [303.0, 61.0], 'conf': 1.0}, {'text': '동구', 'font_size': 14.0, 'center': [281.0, 82.0], 'conf': 0.99}]",Public interest
20240907_003545_001.jpg,"[{'text': '신공항', 'font_size': 62.53, 'center': [288.0, 91.8], 'conf': 1.0}, {'text': '백지화', 'font_size': 62.01, 'center': [486.0, 94.5], 'conf': 1.0}, {'text': '하라!', 'font_size': 61.01, 'center': [675.5, 98.0], 'conf': 1.0}, {'text': '가녁도', 'font_size': 56.04, 'center': [105.0, 83.5], 'conf': 0.92}, {'text': '위험성', 'font_size': 37.0, 'center': [551.5, 44.5], 'conf': 1.0}, {'text': '무모함과', 'font_size': 36.01, 'center': [425.5, 42.0], 'conf': 0.98}, {'text': '인정하', 'font_size': 36.0, 'center': [682.0, 43.0], 'conf': 0.96}, {'text': '연속', 'font_size': 35.51, 'center': [237.0, 38.2], 'conf': 0.91}, {'text': '부지조성공시', 'font_size': 34.04, 'center': [110.8, 34.5], 'conf': 0.99}, {'text': '유칠!', 'font_size': 34.0, 'center': [311.0, 41.0], 'conf': 0.89}, {'text': '내h0광구치경2니교경:', 'font_size': 15.0, 'center': [399.0, 135.5], 'conf': 0.51}, {'text': '무카', 'font_size': 14.52, 'center': [584.8, 142.2], 'conf': 0.62}, {'text': '물치차:', 'font_size': 11.0, 'center': [730.0, 145.5], 'conf': 0.51}]",Politics
20240906_173644_001.jpg,"[{'text': '유구읍', 'font_size': 61.03, 'center': [168.0, 64.5], 'conf': 1.0}, {'text': '직물폐공장', 'font_size': 59.58, 'center': [293.0, 72.2], 'conf': 1.0}, {'text': '조성사업비', 'font_size': 59.0, 'center': [630.5, 83.5], 'conf': 1.0}, {'text': '87억', 'font_size': 55.0, 'center': [743.0, 86.5], 'conf': 1.0}, {'text': '문화예술공간', 'font_size': 53.54, 'center': [463.0, 77.8], 'conf': 1.0}, {'text': '경', 'font_size': 53.0, 'center': [67.0, 74.5], 'conf': 1.0}, {'text': '확보!', 'font_size': 52.04, 'center': [816.5, 87.5], 'conf': 0.91}, {'text': '유구읍새마을협의회', 'font_size': 27.0, 'center': [508.0, 140.0], 'conf': 0.98}]",Public interest
